"image_path","source_folder","reason","xml_labels"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_425391100_00017.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_425391700_00019.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_425392400_00018.jpg","welding_line","multi_class","2_hanfeng|5_youban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_425392500_00017.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_425501900_00018.jpg","welding_line","multi_class","2_hanfeng|5_youban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_425503500_00017.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_425505700_00018.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_425506800_00019.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_425507000_00018.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_425507400_00018.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_425613500_00597.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_425613800_00786.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_436068400_00001.jpg","welding_line","multi_class","1_chongkong|2_hanfeng|7_yiwu|8_yahen"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_436152900_00001.jpg","welding_line","multi_class","1_chongkong|2_hanfeng|3_yueyawan"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_436153300_00001.jpg","welding_line","multi_class","2_hanfeng|3_yueyawan|5_youban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_436153300_01008.jpg","welding_line","multi_class","1_chongkong|2_hanfeng|3_yueyawan"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_436164000_00006.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_436164700_00001.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_436185700_00002.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_4402541100_00001.jpg","welding_line","multi_class","1_chongkong|2_hanfeng|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_4402818600_00001.jpg","welding_line","multi_class","1_chongkong|2_hanfeng|5_youban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_4402851700_00985.jpg","welding_line","multi_class","1_chongkong|2_hanfeng|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_4402852400_00774.jpg","welding_line","multi_class","1_chongkong|2_hanfeng|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_4402852500_01045.jpg","welding_line","multi_class","1_chongkong|2_hanfeng|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_4403955000_00001.jpg","welding_line","multi_class","2_hanfeng|8_yahen"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_4404892700_01142.jpg","welding_line","multi_class","1_chongkong|2_hanfeng|3_yueyawan"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_4405356600_00896.jpg","welding_line","multi_class","1_chongkong|2_hanfeng|5_youban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_4405377500_01014.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_4406645900_00002.jpg","welding_line","multi_class","2_hanfeng|3_yueyawan"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_02_4406743300_00001.jpg","welding_line","multi_class","1_chongkong|2_hanfeng|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_03_3402617400_01103.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_03_3402617500_00787.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_03_3402617700_01009.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_03_425238500_01207.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_03_425389800_00017.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_03_425391100_00017.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_03_425391900_00018.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_03_425501100_00018.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_03_425505400_00017.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_03_425505700_00018.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_03_425507600_00018.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_03_425613500_00597.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_03_425614400_00001.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_03_425614600_00001.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_03_425622400_00001.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_03_436068100_00003.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_03_436068600_00001.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_03_436153300_01008.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_03_436164700_00001.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_03_436165200_00707.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_03_436184600_00002.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_03_436185000_00003.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_03_436185700_00002.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_03_4402766600_00002.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_03_4405356500_00897.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_03_4406645900_00001.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_03_4406743300_00001.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_06_3402616100_00001.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_06_3402617400_01102.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_06_3403334900_00596.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_06_3403338100_00785.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_06_3403338800_00691.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_06_3403406000_00825.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_06_3436815600_01098.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_06_3437011300_00001.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_06_425389800_00053.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_06_425389900_00054.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_06_425503000_00053.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_06_425613800_00787.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_06_425637500_00652.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_06_425646200_00657.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_06_427199900_00001.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_06_432235600_01054.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_06_436153300_01007.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_06_436164000_00005.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_06_436164200_00003.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_06_436164500_01565.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_06_436166500_01098.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_06_4402541100_00001.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_06_4402787700_01015.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_06_4402852500_01045.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_06_4403068400_01288.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_06_4404997500_01006.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_06_4406425500_00001.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_06_4406645900_00001.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_06_SIS002344_00834.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_07_3403403800_00910.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_07_3403403900_00809.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_07_3403404500_01254.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_07_3403404600_01001.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_07_3403405400_00930.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_07_3403405700_00736.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_07_3403405800_00821.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_07_425503000_00053.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_07_436164500_01565.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_07_436164700_01555.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_07_436165200_00706.jpg","welding_line","multi_class","1_chongkong|2_hanfeng"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_07_4406743300_00001.jpg","welding_line","multi_class","2_hanfeng|6_siban"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_07_4406772100_00002.jpg","welding_line","multi_class","2_hanfeng|3_yueyawan"
"C:\Users\User\Desktop\MyProject1\DB\images\images\welding_line\img_08_3403334300_00853.jpg","welding_line","multi_class","2_hanfeng|6_siban"
